review_id,customer_id,product_id,rating,review_text
REV-002474,CUST-01968,PROD-0210,4,Top notch quality and premium packaging.
REV-002475,CUST-03218,PROD-0217,4,Extremely satisfied with this purchase! Highly recommended.
REV-002476,CUST-00199,PROD-0239,5,Exceeded my expectations! Excellent customer service.
REV-002477,CUST-01816,PROD-0135,2,Would not recommend. Cheap materials used.
REV-002478,CUST-00768,PROD-0012,4,Extremely satisfied with this purchase! Highly recommended.
REV-002479,CUST-01204,PROD-0066,2,Not worth the price. Stopped working after 3 days.
REV-002480,CUST-01250,PROD-0238,1,Poor packaging and wrong color sent.
REV-002481,CUST-02457,PROD-0080,1,Poor packaging and wrong color sent.
REV-002482,CUST-00937,PROD-0027,1,Would not recommend. Cheap materials used.
REV-002483,CUST-00016,PROD-0174,5,Top notch quality and premium packaging.
REV-002484,CUST-00820,PROD-0241,5,Exceeded my expectations! Excellent customer service.
REV-002485,CUST-00390,PROD-0117,5,Exceeded my expectations! Excellent customer service.
REV-002486,CUST-02071,PROD-0235,1,Poor packaging and wrong color sent.
REV-002487,CUST-01154,PROD-0101,5,Great product quality and fast shipping. Will buy again.
REV-002488,CUST-01746,PROD-0116,3,Average product. Does the job but nothing extraordinary.
REV-002489,CUST-00894,PROD-0055,1,Customer service was slow to respond to my refund query.
REV-002490,CUST-03118,PROD-0163,4,Top notch quality and premium packaging.
REV-002491,CUST-01386,PROD-0060,4,Exceeded my expectations! Excellent customer service.
REV-002492,CUST-00926,PROD-0054,4,Great product quality and fast shipping. Will buy again.
REV-002493,CUST-01685,PROD-0023,2,Poor packaging and wrong color sent.
REV-002494,CUST-01926,PROD-0003,5,Great product quality and fast shipping. Will buy again.
REV-002495,CUST-00509,PROD-0195,5,Extremely satisfied with this purchase! Highly recommended.
REV-002496,CUST-00978,PROD-0014,4,Extremely satisfied with this purchase! Highly recommended.
REV-002497,CUST-02915,PROD-0014,3,Average product. Does the job but nothing extraordinary.
REV-002498,CUST-01473,PROD-0017,4,Great product quality and fast shipping. Will buy again.
REV-002499,CUST-00024,PROD-0040,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002500,CUST-01808,PROD-0053,3,Average product. Does the job but nothing extraordinary.
REV-002501,CUST-00760,PROD-0091,5,Exceeded my expectations! Excellent customer service.
REV-002502,CUST-00406,PROD-0079,1,Would not recommend. Cheap materials used.
REV-002503,CUST-00537,PROD-0062,3,Average product. Does the job but nothing extraordinary.
REV-002504,CUST-03237,PROD-0230,4,Top notch quality and premium packaging.
REV-002505,CUST-00991,PROD-0112,5,"Very reliable product, works perfectly as described."
REV-002506,CUST-02604,PROD-0078,5,Top notch quality and premium packaging.
REV-002507,CUST-01737,PROD-0144,4,Extremely satisfied with this purchase! Highly recommended.
REV-002508,CUST-00102,PROD-0221,3,Average product. Does the job but nothing extraordinary.
REV-002509,CUST-02623,PROD-0216,5,Extremely satisfied with this purchase! Highly recommended.
REV-002510,CUST-00160,PROD-0112,1,Would not recommend. Cheap materials used.
REV-002511,CUST-01764,PROD-0012,5,Exceeded my expectations! Excellent customer service.
REV-002512,CUST-00129,PROD-0110,5,Extremely satisfied with this purchase! Highly recommended.
REV-002513,CUST-02796,PROD-0033,3,Average product. Does the job but nothing extraordinary.
REV-002514,CUST-00692,PROD-0096,2,Customer service was slow to respond to my refund query.
REV-002515,CUST-02861,PROD-0141,5,Exceeded my expectations! Excellent customer service.
REV-002516,CUST-01122,PROD-0094,4,Extremely satisfied with this purchase! Highly recommended.
REV-002517,CUST-02431,PROD-0241,4,"Very reliable product, works perfectly as described."
REV-002518,CUST-03236,PROD-0045,5,Exceeded my expectations! Excellent customer service.
REV-002519,CUST-02410,PROD-0215,2,Customer service was slow to respond to my refund query.
REV-002520,CUST-03344,PROD-0156,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002521,CUST-00997,PROD-0130,5,Exceeded my expectations! Excellent customer service.
REV-002522,CUST-00971,PROD-0224,4,Exceeded my expectations! Excellent customer service.
REV-002523,CUST-00952,PROD-0121,4,Top notch quality and premium packaging.
REV-002524,CUST-02856,PROD-0163,3,Average product. Does the job but nothing extraordinary.
REV-002525,CUST-03402,PROD-0224,4,Exceeded my expectations! Excellent customer service.
REV-002526,CUST-03310,PROD-0087,3,Average product. Does the job but nothing extraordinary.
REV-002527,CUST-02918,PROD-0151,4,Extremely satisfied with this purchase! Highly recommended.
REV-002528,CUST-02031,PROD-0041,2,Would not recommend. Cheap materials used.
REV-002529,CUST-01994,PROD-0073,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002530,CUST-02877,PROD-0121,4,Extremely satisfied with this purchase! Highly recommended.
REV-002531,CUST-01710,PROD-0139,3,Average product. Does the job but nothing extraordinary.
REV-002532,CUST-02988,PROD-0110,5,Exceeded my expectations! Excellent customer service.
REV-002533,CUST-00172,PROD-0178,3,Average product. Does the job but nothing extraordinary.
REV-002534,CUST-00076,PROD-0014,3,Average product. Does the job but nothing extraordinary.
REV-002535,CUST-00398,PROD-0124,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002536,CUST-03294,PROD-0123,5,Exceeded my expectations! Excellent customer service.
REV-002537,CUST-01198,PROD-0152,5,Top notch quality and premium packaging.
REV-002538,CUST-02011,PROD-0222,3,Average product. Does the job but nothing extraordinary.
REV-002539,CUST-02319,PROD-0051,4,Top notch quality and premium packaging.
REV-002540,CUST-02816,PROD-0007,3,Average product. Does the job but nothing extraordinary.
REV-002541,CUST-01627,PROD-0090,1,Customer service was slow to respond to my refund query.
REV-002542,CUST-02584,PROD-0092,5,Great product quality and fast shipping. Will buy again.
REV-002543,CUST-01714,PROD-0016,3,Average product. Does the job but nothing extraordinary.
REV-002544,CUST-01936,PROD-0144,5,Great product quality and fast shipping. Will buy again.
REV-002545,CUST-01176,PROD-0198,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002546,CUST-00417,PROD-0026,5,Top notch quality and premium packaging.
REV-002547,CUST-02859,PROD-0183,5,Top notch quality and premium packaging.
REV-002548,CUST-02885,PROD-0140,4,Top notch quality and premium packaging.
REV-002549,CUST-02138,PROD-0073,4,Great product quality and fast shipping. Will buy again.
REV-002550,CUST-02323,PROD-0175,3,Average product. Does the job but nothing extraordinary.
REV-002551,CUST-03365,PROD-0086,4,"Very reliable product, works perfectly as described."
REV-002552,CUST-00195,PROD-0017,4,"Very reliable product, works perfectly as described."
REV-002553,CUST-00788,PROD-0022,4,Top notch quality and premium packaging.
REV-002554,CUST-02694,PROD-0042,5,Top notch quality and premium packaging.
REV-002555,CUST-00780,PROD-0069,4,Extremely satisfied with this purchase! Highly recommended.
REV-002556,CUST-03187,PROD-0109,5,Great product quality and fast shipping. Will buy again.
REV-002557,CUST-00483,PROD-0064,3,Average product. Does the job but nothing extraordinary.
REV-002558,CUST-00563,PROD-0027,4,Extremely satisfied with this purchase! Highly recommended.
REV-002559,CUST-03245,PROD-0080,5,Great product quality and fast shipping. Will buy again.
REV-002560,CUST-00328,PROD-0098,5,Great product quality and fast shipping. Will buy again.
REV-002561,CUST-01099,PROD-0006,3,Average product. Does the job but nothing extraordinary.
REV-002562,CUST-01176,PROD-0153,3,Average product. Does the job but nothing extraordinary.
REV-002563,CUST-00608,PROD-0105,2,Not worth the price. Stopped working after 3 days.
REV-002564,CUST-00066,PROD-0163,1,Poor packaging and wrong color sent.
REV-002565,CUST-01143,PROD-0113,3,Average product. Does the job but nothing extraordinary.
REV-002566,CUST-01834,PROD-0234,4,Exceeded my expectations! Excellent customer service.
REV-002567,CUST-03444,PROD-0211,4,"Very reliable product, works perfectly as described."
REV-002568,CUST-03235,PROD-0080,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002569,CUST-01652,PROD-0162,4,"Very reliable product, works perfectly as described."
REV-002570,CUST-00745,PROD-0049,3,Average product. Does the job but nothing extraordinary.
REV-002571,CUST-02128,PROD-0236,1,Would not recommend. Cheap materials used.
REV-002572,CUST-02273,PROD-0074,1,Not worth the price. Stopped working after 3 days.
REV-002573,CUST-01554,PROD-0165,5,Great product quality and fast shipping. Will buy again.
REV-002574,CUST-02384,PROD-0111,5,Great product quality and fast shipping. Will buy again.
REV-002575,CUST-01524,PROD-0192,5,Exceeded my expectations! Excellent customer service.
REV-002576,CUST-02418,PROD-0058,5,Top notch quality and premium packaging.
REV-002577,CUST-01333,PROD-0127,5,"Very reliable product, works perfectly as described."
REV-002578,CUST-02160,PROD-0227,3,Average product. Does the job but nothing extraordinary.
REV-002579,CUST-03254,PROD-0067,3,Average product. Does the job but nothing extraordinary.
REV-002580,CUST-02945,PROD-0103,4,Great product quality and fast shipping. Will buy again.
REV-002581,CUST-01413,PROD-0070,4,Exceeded my expectations! Excellent customer service.
REV-002582,CUST-00553,PROD-0063,4,Top notch quality and premium packaging.
REV-002583,CUST-01451,PROD-0121,3,Average product. Does the job but nothing extraordinary.
REV-002584,CUST-02415,PROD-0165,5,Extremely satisfied with this purchase! Highly recommended.
REV-002585,CUST-02183,PROD-0097,4,Top notch quality and premium packaging.
REV-002586,CUST-00842,PROD-0215,4,"Very reliable product, works perfectly as described."
REV-002587,CUST-00758,PROD-0186,4,Top notch quality and premium packaging.
REV-002588,CUST-00580,PROD-0010,1,Poor packaging and wrong color sent.
REV-002589,CUST-02748,PROD-0244,4,Extremely satisfied with this purchase! Highly recommended.
REV-002590,CUST-02645,PROD-0193,5,"Very reliable product, works perfectly as described."
REV-002591,CUST-03309,PROD-0041,4,Extremely satisfied with this purchase! Highly recommended.
REV-002592,CUST-01826,PROD-0040,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002593,CUST-00919,PROD-0238,1,Customer service was slow to respond to my refund query.
REV-002594,CUST-01921,PROD-0183,5,Extremely satisfied with this purchase! Highly recommended.
REV-002595,CUST-01170,PROD-0168,5,"Very reliable product, works perfectly as described."
REV-002596,CUST-00934,PROD-0066,5,Exceeded my expectations! Excellent customer service.
REV-002597,CUST-02590,PROD-0027,5,Great product quality and fast shipping. Will buy again.
REV-002598,CUST-02633,PROD-0056,3,Average product. Does the job but nothing extraordinary.
REV-002599,CUST-01930,PROD-0229,4,Exceeded my expectations! Excellent customer service.
REV-002600,CUST-00497,PROD-0202,4,Great product quality and fast shipping. Will buy again.
REV-002601,CUST-03191,PROD-0202,5,Extremely satisfied with this purchase! Highly recommended.
REV-002602,CUST-01645,PROD-0068,4,Exceeded my expectations! Excellent customer service.
REV-002603,CUST-03333,PROD-0231,4,"Very reliable product, works perfectly as described."
REV-002604,CUST-01296,PROD-0067,4,Top notch quality and premium packaging.
REV-002605,CUST-03081,PROD-0053,4,Exceeded my expectations! Excellent customer service.
REV-002606,CUST-03319,PROD-0187,4,Exceeded my expectations! Excellent customer service.
REV-002607,CUST-00355,PROD-0226,5,"Very reliable product, works perfectly as described."
REV-002608,CUST-00843,PROD-0019,3,Average product. Does the job but nothing extraordinary.
REV-002609,CUST-01453,PROD-0179,4,"Very reliable product, works perfectly as described."
REV-002610,CUST-00387,PROD-0025,1,Not worth the price. Stopped working after 3 days.
REV-002611,CUST-00628,PROD-0061,2,Customer service was slow to respond to my refund query.
REV-002612,CUST-00616,PROD-0205,3,Average product. Does the job but nothing extraordinary.
REV-002613,CUST-03232,PROD-0201,4,Extremely satisfied with this purchase! Highly recommended.
REV-002614,CUST-00571,PROD-0048,4,Extremely satisfied with this purchase! Highly recommended.
REV-002615,CUST-01171,PROD-0131,1,Poor packaging and wrong color sent.
REV-002616,CUST-00085,PROD-0161,4,Exceeded my expectations! Excellent customer service.
REV-002617,CUST-00562,PROD-0072,5,Top notch quality and premium packaging.
REV-002618,CUST-00578,PROD-0042,2,Customer service was slow to respond to my refund query.
REV-002619,CUST-01439,PROD-0076,4,"Very reliable product, works perfectly as described."
REV-002620,CUST-03051,PROD-0120,5,Top notch quality and premium packaging.
REV-002621,CUST-00343,PROD-0244,4,"Very reliable product, works perfectly as described."
REV-002622,CUST-01193,PROD-0204,2,Would not recommend. Cheap materials used.
REV-002623,CUST-01087,PROD-0017,1,Not worth the price. Stopped working after 3 days.
REV-002624,CUST-02009,PROD-0233,2,Customer service was slow to respond to my refund query.
REV-002625,CUST-00771,PROD-0196,3,Average product. Does the job but nothing extraordinary.
REV-002626,CUST-00803,PROD-0141,3,Average product. Does the job but nothing extraordinary.
REV-002627,CUST-00746,PROD-0058,4,Exceeded my expectations! Excellent customer service.
REV-002628,CUST-02418,PROD-0137,4,Top notch quality and premium packaging.
REV-002629,CUST-02916,PROD-0180,2,Poor packaging and wrong color sent.
REV-002630,CUST-00422,PROD-0126,4,Top notch quality and premium packaging.
REV-002631,CUST-02708,PROD-0166,4,Exceeded my expectations! Excellent customer service.
REV-002632,CUST-03097,PROD-0236,3,Average product. Does the job but nothing extraordinary.
REV-002633,CUST-02529,PROD-0192,4,Great product quality and fast shipping. Will buy again.
REV-002634,CUST-02672,PROD-0239,5,Great product quality and fast shipping. Will buy again.
REV-002635,CUST-01786,PROD-0221,5,Top notch quality and premium packaging.
REV-002636,CUST-03013,PROD-0203,4,Exceeded my expectations! Excellent customer service.
REV-002637,CUST-03122,PROD-0093,3,Average product. Does the job but nothing extraordinary.
REV-002638,CUST-02591,PROD-0122,4,Great product quality and fast shipping. Will buy again.
REV-002639,CUST-02492,PROD-0152,4,"Very reliable product, works perfectly as described."
REV-002640,CUST-01965,PROD-0031,4,Extremely satisfied with this purchase! Highly recommended.
REV-002641,CUST-01453,PROD-0069,3,Average product. Does the job but nothing extraordinary.
REV-002642,CUST-00099,PROD-0002,5,Exceeded my expectations! Excellent customer service.
REV-002643,CUST-01495,PROD-0233,4,"Very reliable product, works perfectly as described."
REV-002644,CUST-02695,PROD-0171,4,Top notch quality and premium packaging.
REV-002645,CUST-00567,PROD-0174,3,Average product. Does the job but nothing extraordinary.
REV-002646,CUST-02194,PROD-0179,4,Extremely satisfied with this purchase! Highly recommended.
REV-002647,CUST-03191,PROD-0110,5,"Very reliable product, works perfectly as described."
REV-002648,CUST-02363,PROD-0139,4,Exceeded my expectations! Excellent customer service.
REV-002649,CUST-01580,PROD-0061,2,Poor packaging and wrong color sent.
REV-002650,CUST-03134,PROD-0242,4,"Very reliable product, works perfectly as described."
REV-002651,CUST-01422,PROD-0170,2,Not worth the price. Stopped working after 3 days.
REV-002652,CUST-00523,PROD-0093,5,Exceeded my expectations! Excellent customer service.
REV-002653,CUST-03482,PROD-0031,4,Great product quality and fast shipping. Will buy again.
REV-002654,CUST-02767,PROD-0030,5,Great product quality and fast shipping. Will buy again.
REV-002655,CUST-00988,PROD-0033,1,Not worth the price. Stopped working after 3 days.
REV-002656,CUST-01573,PROD-0009,4,Exceeded my expectations! Excellent customer service.
REV-002657,CUST-00801,PROD-0182,4,Great product quality and fast shipping. Will buy again.
REV-002658,CUST-01251,PROD-0192,2,Would not recommend. Cheap materials used.
REV-002659,CUST-02556,PROD-0071,1,Would not recommend. Cheap materials used.
REV-002660,CUST-00791,PROD-0163,5,"Very reliable product, works perfectly as described."
REV-002661,CUST-03351,PROD-0052,2,Not worth the price. Stopped working after 3 days.
REV-002662,CUST-01291,PROD-0229,4,Top notch quality and premium packaging.
REV-002663,CUST-03192,PROD-0114,5,Extremely satisfied with this purchase! Highly recommended.
REV-002664,CUST-03315,PROD-0209,1,Would not recommend. Cheap materials used.
REV-002665,CUST-02003,PROD-0199,5,Extremely satisfied with this purchase! Highly recommended.
REV-002666,CUST-03139,PROD-0187,2,Poor packaging and wrong color sent.
REV-002667,CUST-02363,PROD-0224,5,Top notch quality and premium packaging.
REV-002668,CUST-00588,PROD-0083,4,Extremely satisfied with this purchase! Highly recommended.
REV-002669,CUST-01880,PROD-0052,2,Not worth the price. Stopped working after 3 days.
REV-002670,CUST-01818,PROD-0104,4,Extremely satisfied with this purchase! Highly recommended.
REV-002671,CUST-00964,PROD-0129,4,"Very reliable product, works perfectly as described."
REV-002672,CUST-01209,PROD-0097,4,Exceeded my expectations! Excellent customer service.
REV-002673,CUST-02687,PROD-0157,5,Exceeded my expectations! Excellent customer service.
REV-002674,CUST-01226,PROD-0093,5,"Very reliable product, works perfectly as described."
REV-002675,CUST-02050,PROD-0024,3,Average product. Does the job but nothing extraordinary.
REV-002676,CUST-01665,PROD-0073,4,Great product quality and fast shipping. Will buy again.
REV-002677,CUST-00109,PROD-0106,1,Customer service was slow to respond to my refund query.
REV-002678,CUST-01378,PROD-0046,4,Great product quality and fast shipping. Will buy again.
REV-002679,CUST-02358,PROD-0164,5,"Very reliable product, works perfectly as described."
REV-002680,CUST-00484,PROD-0204,4,Great product quality and fast shipping. Will buy again.
REV-002681,CUST-01332,PROD-0072,5,Great product quality and fast shipping. Will buy again.
REV-002682,CUST-03496,PROD-0059,3,Average product. Does the job but nothing extraordinary.
REV-002683,CUST-02497,PROD-0206,5,"Very reliable product, works perfectly as described."
REV-002684,CUST-02423,PROD-0143,3,Average product. Does the job but nothing extraordinary.
REV-002685,CUST-01632,PROD-0057,5,Top notch quality and premium packaging.
REV-002686,CUST-01033,PROD-0186,5,"Very reliable product, works perfectly as described."
REV-002687,CUST-02503,PROD-0239,2,Would not recommend. Cheap materials used.
REV-002688,CUST-01301,PROD-0100,5,Top notch quality and premium packaging.
REV-002689,CUST-01117,PROD-0145,4,Extremely satisfied with this purchase! Highly recommended.
REV-002690,CUST-02191,PROD-0088,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002691,CUST-03325,PROD-0082,3,Average product. Does the job but nothing extraordinary.
REV-002692,CUST-01908,PROD-0056,3,Average product. Does the job but nothing extraordinary.
REV-002693,CUST-02923,PROD-0151,1,Not worth the price. Stopped working after 3 days.
REV-002694,CUST-02334,PROD-0117,4,"Very reliable product, works perfectly as described."
REV-002695,CUST-00365,PROD-0049,4,Extremely satisfied with this purchase! Highly recommended.
REV-002696,CUST-01957,PROD-0006,3,Average product. Does the job but nothing extraordinary.
REV-002697,CUST-01722,PROD-0082,3,Average product. Does the job but nothing extraordinary.
REV-002698,CUST-01315,PROD-0200,5,Top notch quality and premium packaging.
REV-002699,CUST-00765,PROD-0084,3,Average product. Does the job but nothing extraordinary.
REV-002700,CUST-02992,PROD-0037,1,Poor packaging and wrong color sent.
REV-002701,CUST-01912,PROD-0015,4,Exceeded my expectations! Excellent customer service.
REV-002702,CUST-02435,PROD-0195,5,Exceeded my expectations! Excellent customer service.
REV-002703,CUST-00928,PROD-0139,4,Top notch quality and premium packaging.
REV-002704,CUST-00139,PROD-0241,4,Exceeded my expectations! Excellent customer service.
REV-002705,CUST-01573,PROD-0025,5,"Very reliable product, works perfectly as described."
REV-002706,CUST-01157,PROD-0018,5,"Very reliable product, works perfectly as described."
REV-002707,CUST-00699,PROD-0124,5,Great product quality and fast shipping. Will buy again.
REV-002708,CUST-00156,PROD-0184,4,Great product quality and fast shipping. Will buy again.
REV-002709,CUST-02903,PROD-0002,3,Average product. Does the job but nothing extraordinary.
REV-002710,CUST-02706,PROD-0122,1,Would not recommend. Cheap materials used.
REV-002711,CUST-00812,PROD-0015,3,Average product. Does the job but nothing extraordinary.
REV-002712,CUST-02455,PROD-0065,2,Not worth the price. Stopped working after 3 days.
REV-002713,CUST-02690,PROD-0185,4,Extremely satisfied with this purchase! Highly recommended.
REV-002714,CUST-00625,PROD-0146,3,Average product. Does the job but nothing extraordinary.
REV-002715,CUST-02406,PROD-0122,5,Extremely satisfied with this purchase! Highly recommended.
REV-002716,CUST-01622,PROD-0148,5,Top notch quality and premium packaging.
REV-002717,CUST-00838,PROD-0012,5,Exceeded my expectations! Excellent customer service.
REV-002718,CUST-00657,PROD-0213,5,Extremely satisfied with this purchase! Highly recommended.
REV-002719,CUST-02312,PROD-0160,4,Great product quality and fast shipping. Will buy again.
REV-002720,CUST-00727,PROD-0160,3,Average product. Does the job but nothing extraordinary.
REV-002721,CUST-01984,PROD-0192,1,Would not recommend. Cheap materials used.
REV-002722,CUST-02639,PROD-0193,4,Exceeded my expectations! Excellent customer service.
REV-002723,CUST-01122,PROD-0224,3,Average product. Does the job but nothing extraordinary.
REV-002724,CUST-01347,PROD-0244,4,Exceeded my expectations! Excellent customer service.
REV-002725,CUST-02940,PROD-0137,4,"Very reliable product, works perfectly as described."
REV-002726,CUST-00227,PROD-0168,4,Extremely satisfied with this purchase! Highly recommended.
REV-002727,CUST-02717,PROD-0222,3,Average product. Does the job but nothing extraordinary.
REV-002728,CUST-01137,PROD-0140,3,Average product. Does the job but nothing extraordinary.
REV-002729,CUST-00397,PROD-0106,1,Customer service was slow to respond to my refund query.
REV-002730,CUST-00318,PROD-0089,3,Average product. Does the job but nothing extraordinary.
REV-002731,CUST-03009,PROD-0110,5,Exceeded my expectations! Excellent customer service.
REV-002732,CUST-03432,PROD-0127,3,Average product. Does the job but nothing extraordinary.
REV-002733,CUST-00205,PROD-0106,4,"Very reliable product, works perfectly as described."
REV-002734,CUST-00952,PROD-0209,4,Great product quality and fast shipping. Will buy again.
REV-002735,CUST-02719,PROD-0094,5,Extremely satisfied with this purchase! Highly recommended.
REV-002736,CUST-01610,PROD-0207,3,Average product. Does the job but nothing extraordinary.
REV-002737,CUST-01541,PROD-0225,2,Poor packaging and wrong color sent.
REV-002738,CUST-02942,PROD-0098,1,Would not recommend. Cheap materials used.
REV-002739,CUST-02669,PROD-0037,5,Top notch quality and premium packaging.
REV-002740,CUST-02576,PROD-0006,4,Great product quality and fast shipping. Will buy again.
REV-002741,CUST-02269,PROD-0104,4,Top notch quality and premium packaging.
REV-002742,CUST-03455,PROD-0093,3,Average product. Does the job but nothing extraordinary.
REV-002743,CUST-00589,PROD-0049,1,Poor packaging and wrong color sent.
REV-002744,CUST-03500,PROD-0184,5,Top notch quality and premium packaging.
REV-002745,CUST-02773,PROD-0091,5,Great product quality and fast shipping. Will buy again.
REV-002746,CUST-02218,PROD-0045,5,Top notch quality and premium packaging.
REV-002747,CUST-00466,PROD-0118,4,Exceeded my expectations! Excellent customer service.
REV-002748,CUST-00628,PROD-0039,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002749,CUST-00526,PROD-0043,4,Great product quality and fast shipping. Will buy again.
REV-002750,CUST-02735,PROD-0001,3,Average product. Does the job but nothing extraordinary.
REV-002751,CUST-02303,PROD-0229,4,"Very reliable product, works perfectly as described."
REV-002752,CUST-02787,PROD-0189,2,Customer service was slow to respond to my refund query.
REV-002753,CUST-00086,PROD-0073,3,Average product. Does the job but nothing extraordinary.
REV-002754,CUST-01600,PROD-0040,5,Top notch quality and premium packaging.
REV-002755,CUST-01472,PROD-0194,5,Extremely satisfied with this purchase! Highly recommended.
REV-002756,CUST-03247,PROD-0014,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002757,CUST-00522,PROD-0026,1,Customer service was slow to respond to my refund query.
REV-002758,CUST-03457,PROD-0217,4,Great product quality and fast shipping. Will buy again.
REV-002759,CUST-00651,PROD-0043,5,Extremely satisfied with this purchase! Highly recommended.
REV-002760,CUST-00856,PROD-0066,4,Extremely satisfied with this purchase! Highly recommended.
REV-002761,CUST-02697,PROD-0097,3,Average product. Does the job but nothing extraordinary.
REV-002762,CUST-00397,PROD-0051,5,Top notch quality and premium packaging.
REV-002763,CUST-02753,PROD-0182,1,Customer service was slow to respond to my refund query.
REV-002764,CUST-03450,PROD-0138,1,Would not recommend. Cheap materials used.
REV-002765,CUST-02974,PROD-0041,1,Customer service was slow to respond to my refund query.
REV-002766,CUST-01839,PROD-0028,1,Not worth the price. Stopped working after 3 days.
REV-002767,CUST-03202,PROD-0137,4,Top notch quality and premium packaging.
REV-002768,CUST-02294,PROD-0111,3,Average product. Does the job but nothing extraordinary.
REV-002769,CUST-01019,PROD-0005,5,Exceeded my expectations! Excellent customer service.
REV-002770,CUST-00249,PROD-0088,5,Extremely satisfied with this purchase! Highly recommended.
REV-002771,CUST-02944,PROD-0158,2,Would not recommend. Cheap materials used.
REV-002772,CUST-01245,PROD-0126,3,Average product. Does the job but nothing extraordinary.
REV-002773,CUST-02124,PROD-0116,5,"Very reliable product, works perfectly as described."
REV-002774,CUST-01080,PROD-0043,2,Customer service was slow to respond to my refund query.
REV-002775,CUST-02371,PROD-0086,4,Top notch quality and premium packaging.
REV-002776,CUST-00154,PROD-0156,4,Top notch quality and premium packaging.
REV-002777,CUST-01758,PROD-0157,4,Top notch quality and premium packaging.
REV-002778,CUST-00931,PROD-0049,4,Great product quality and fast shipping. Will buy again.
REV-002779,CUST-01891,PROD-0152,3,Average product. Does the job but nothing extraordinary.
REV-002780,CUST-03439,PROD-0186,4,Extremely satisfied with this purchase! Highly recommended.
REV-002781,CUST-03242,PROD-0084,5,"Very reliable product, works perfectly as described."
REV-002782,CUST-01872,PROD-0138,4,Exceeded my expectations! Excellent customer service.
REV-002783,CUST-02572,PROD-0159,4,Great product quality and fast shipping. Will buy again.
REV-002784,CUST-02653,PROD-0123,1,Not worth the price. Stopped working after 3 days.
REV-002785,CUST-00017,PROD-0220,1,Would not recommend. Cheap materials used.
REV-002786,CUST-00532,PROD-0091,3,Average product. Does the job but nothing extraordinary.
REV-002787,CUST-02089,PROD-0019,1,Customer service was slow to respond to my refund query.
REV-002788,CUST-01613,PROD-0062,5,Exceeded my expectations! Excellent customer service.
REV-002789,CUST-02275,PROD-0048,1,Item arrived late and damaged. Dissatisfied with quality.
REV-002790,CUST-01128,PROD-0132,5,Exceeded my expectations! Excellent customer service.
REV-002791,CUST-00156,PROD-0027,4,"Very reliable product, works perfectly as described."
REV-002792,CUST-01089,PROD-0116,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002793,CUST-02901,PROD-0228,3,Average product. Does the job but nothing extraordinary.
REV-002794,CUST-01523,PROD-0043,5,Extremely satisfied with this purchase! Highly recommended.
REV-002795,CUST-03309,PROD-0108,1,Not worth the price. Stopped working after 3 days.
REV-002796,CUST-01718,PROD-0184,1,Not worth the price. Stopped working after 3 days.
REV-002797,CUST-00375,PROD-0225,5,Top notch quality and premium packaging.
REV-002798,CUST-03156,PROD-0139,4,Extremely satisfied with this purchase! Highly recommended.
REV-002799,CUST-00061,PROD-0224,1,Not worth the price. Stopped working after 3 days.
REV-002800,CUST-03472,PROD-0053,5,"Very reliable product, works perfectly as described."
REV-002801,CUST-01227,PROD-0121,4,Top notch quality and premium packaging.
REV-002802,CUST-02111,PROD-0101,4,Extremely satisfied with this purchase! Highly recommended.
REV-002803,CUST-00745,PROD-0070,5,Extremely satisfied with this purchase! Highly recommended.
REV-002804,CUST-01609,PROD-0104,1,Would not recommend. Cheap materials used.
REV-002805,CUST-02145,PROD-0006,5,Exceeded my expectations! Excellent customer service.
REV-002806,CUST-00705,PROD-0118,5,"Very reliable product, works perfectly as described."
REV-002807,CUST-00563,PROD-0129,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002808,CUST-01360,PROD-0041,3,Average product. Does the job but nothing extraordinary.
REV-002809,CUST-00013,PROD-0147,4,Exceeded my expectations! Excellent customer service.
REV-002810,CUST-02052,PROD-0202,3,Average product. Does the job but nothing extraordinary.
REV-002811,CUST-03027,PROD-0130,3,Average product. Does the job but nothing extraordinary.
REV-002812,CUST-01494,PROD-0044,4,Great product quality and fast shipping. Will buy again.
REV-002813,CUST-00999,PROD-0201,4,Top notch quality and premium packaging.
REV-002814,CUST-02139,PROD-0171,3,Average product. Does the job but nothing extraordinary.
REV-002815,CUST-01856,PROD-0225,5,Top notch quality and premium packaging.
REV-002816,CUST-01066,PROD-0152,2,Item arrived late and damaged. Dissatisfied with quality.
REV-002817,CUST-01711,PROD-0101,3,Average product. Does the job but nothing extraordinary.
REV-002818,CUST-02462,PROD-0039,5,Top notch quality and premium packaging.
REV-002819,CUST-02290,PROD-0157,4,Exceeded my expectations! Excellent customer service.
REV-002820,CUST-01277,PROD-0059,2,Item arrived late and damaged. Dissatisfied with quality.
